	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
10	ERR2703321	ERP107880	SAMEA4657626	ERS2478256	ERX2717708	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7301.LN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	86405	52015810	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:457-19	ena-RUN-UCSF-16-07-2018-21:54:41:457-19	15681378;18191996	537c68946675ffa1ffaf6696bc62ee3b;b4441c2ddf65feeb5fa1cad3c0bc6418	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703321/ERR2703321_2.fastq.gz	15548119;18014895	0d61ec276f82c6cb764ec087ac666ca7;30f0ca00c2cd823e603dc28a0f16348e	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703321/X7301.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703321/X7301.LN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703321/X7301.LN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703321/X7301.LN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703321/X7301.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703321/X7301.LN_R2_sorted.fastq.gz	FASTQ;FASTQ	36186518	e271f0d25fd91de15c529ff739ec0333	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703321	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703321	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703321	X7301.LN		Psoriasis associated skin microbiome		2018-07-16
11	ERR2703332	ERP107880	SAMEA4657669	ERS2478299	ERX2717719	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7302.SL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	164734	99169868	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-30	ena-RUN-UCSF-16-07-2018-21:54:41:458-30	30516726;37089214	9820c5c908303bef190a8e1f885f85bb;e9a3129b67933568a7826fb5e7e87c15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703332/ERR2703332_2.fastq.gz	30231453;36729837	2f49e2acef05e995c8708cd96115f123;5041e9261d9ae6594f919c4fb03c0df3	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703332/X7302.SL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703332/X7302.SL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703332/X7302.SL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703332/X7302.SL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703332/X7302.SL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703332/X7302.SL_R2_sorted.fastq.gz	FASTQ;FASTQ	70796839	28b37fda144be0e940b5f9027c556ef9	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703332	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/002/ERR2703332	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703332	X7302.SL		Psoriasis associated skin microbiome		2018-07-16
12	ERR2703323	ERP107880	SAMEA4657705	ERS2478335	ERX2717710	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7301.SN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	103356	62220312	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:457-21	ena-RUN-UCSF-16-07-2018-21:54:41:457-21	17750473;21170821	ae95b07f41d4edbb86edf29947ae9647;ba52c2b03049783c6604436087a55f49	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703323/ERR2703323_2.fastq.gz	17527587;20923104	0446a2b8641176ce0299a1da1fa553a1;75f38414b9500bf14d0f3de4c12d224a	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703323/X7301.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703323/X7301.SN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703323/X7301.SN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703323/X7301.SN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703323/X7301.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703323/X7301.SN_R2_sorted.fastq.gz	FASTQ;FASTQ	42966575	5c5a4f9e12f6ea79ea9b978dbeecd2ef	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703323	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703323	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703323	X7301.SN		Psoriasis associated skin microbiome		2018-07-16
13	ERR2703326	ERP107880	SAMEA4657407	ERS2478037	ERX2717713	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7302.ArL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	143821	86580242	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:457-24	ena-RUN-UCSF-16-07-2018-21:54:41:457-24	28190780;32271647	ce36b4a9585d70b1b1bb9ede4ef99dd5;36aacf83cd3937ef41d9e182d999504f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703326/ERR2703326_2.fastq.gz	27970876;31977700	f6d81664fb4babfbc5db9552b137f743;6a6d6732ecba39915a97fb44ba0ca57e	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703326/X7302.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703326/X7302.ArL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703326/X7302.ArL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703326/X7302.ArL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703326/X7302.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703326/X7302.ArL_R2_sorted.fastq.gz	FASTQ;FASTQ	62179427	3474741c95738a37b55644ac4be425cd	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703326	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/006/ERR2703326	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703326	X7302.ArL		Psoriasis associated skin microbiome		2018-07-16
14	ERR2703333	ERP107880	SAMEA4657692	ERS2478322	ERX2717720	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7302.SN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	153349	92316098	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-31	ena-RUN-UCSF-16-07-2018-21:54:41:458-31	28797514;33411243	3751e1f574a0faaba79bf392e6f467e8;40edf48b54d8d11835ba05e975535395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703333/ERR2703333_2.fastq.gz	28501585;33064420	13c4c87262d5a95132f71d736cd55f79;c3f6c924579db9bddcae27c083c59c8b	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703333/X7302.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703333/X7302.SN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703333/X7302.SN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703333/X7302.SN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703333/X7302.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703333/X7302.SN_R2_sorted.fastq.gz	FASTQ;FASTQ	65526708	7c379df175c8a4b11087dcd017165500	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703333	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703333	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703333	X7302.SN		Psoriasis associated skin microbiome		2018-07-16
15	ERR2703334	ERP107880	SAMEA4657743	ERS2478373	ERX2717721	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7302.TL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	111032	66841264	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-32	ena-RUN-UCSF-16-07-2018-21:54:41:458-32	18370502;23825781	3f5715e1d878463ed3463dae2b1d3e71;7939a1f5cbbb0819b366c5ab311f4bd7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703334/ERR2703334_2.fastq.gz	18125322;23548972	fd1bca74f83a24f5d2ec45961aac8153;c830a35f0aa30480fdea46873d0e2d49	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703334/X7302.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703334/X7302.TL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703334/X7302.TL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703334/X7302.TL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703334/X7302.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703334/X7302.TL_R2_sorted.fastq.gz	FASTQ;FASTQ	46620202	7043216ef4b2828332a564df2f680f30	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703334	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/004/ERR2703334	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703334	X7302.TL		Psoriasis associated skin microbiome		2018-07-16
16	ERR2703336	ERP107880	SAMEA4657427	ERS2478057	ERX2717723	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7304.ArN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	165145	99409820	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-34	ena-RUN-UCSF-16-07-2018-21:54:41:458-34	27387392;36061284	729974faa5ca83c0226a9cfd5369ff3d;9cd10feefdd612e4003643e720689ced	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703336/ERR2703336_2.fastq.gz	27072838;35684974	a43efccf5c9355ce541c1a85c9b556c8;3ca409396da9227dc3c58fd5bbaca1f3	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703336/X7304.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703336/X7304.ArN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703336/X7304.ArN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703336/X7304.ArN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703336/X7304.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703336/X7304.ArN_R2_sorted.fastq.gz	FASTQ;FASTQ	68051318	14b4262ca88d26d1e1baa1ff5a437694	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703336	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/006/ERR2703336	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703336	X7304.ArN		Psoriasis associated skin microbiome		2018-07-16
17	ERR2703335	ERP107880	SAMEA4657763	ERS2478393	ERX2717722	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7302.TN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	116351	70043302	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-33	ena-RUN-UCSF-16-07-2018-21:54:41:458-33	20182937;23915051	0dbdfc023624789bd834f97909c8c302;42ff53909eb7c6fb74b9d59694d2d0cd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703335/ERR2703335_2.fastq.gz	19920410;23628570	1d950ff6c763c98781c42e47091b7c26;2ee64dc6f2c4e32f51445708a6cab162	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703335/X7302.TN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703335/X7302.TN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703335/X7302.TN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703335/X7302.TN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703335/X7302.TN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703335/X7302.TN_R2_sorted.fastq.gz	FASTQ;FASTQ	48587738	999bb02f2d669768bdfe3f2397bd63aa	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703335	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703335	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703335	X7302.TN		Psoriasis associated skin microbiome		2018-07-16
18	ERR2703337	ERP107880	SAMEA4657475	ERS2478105	ERX2717724	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7304.AxN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	133771	80524467	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-35	ena-RUN-UCSF-16-07-2018-21:54:41:458-35	21800362;27635835	1819308cc32bd65870da0c887e31771e;81a263625cd595ae2098f94b7f23123b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703337/ERR2703337_2.fastq.gz	21556841;27322198	6ef9f9e611a7fb8b77dd1626ee9cde16;0e415b3802efd9e96a931686bace37b3	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703337/X7304.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703337/X7304.AxN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703337/X7304.AxN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703337/X7304.AxN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703337/X7304.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703337/X7304.AxN_R2_sorted.fastq.gz	FASTQ;FASTQ	54035411	69784fae365f1ce051c7c1fc6f387f04	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703337	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703337	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703337	X7304.AxN		Psoriasis associated skin microbiome		2018-07-16
19	ERR2703338	ERP107880	SAMEA4657546	ERS2478176	ERX2717725	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7304.BN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	275207	165662703	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:458-36	ena-RUN-UCSF-16-07-2018-21:54:41:458-36	50272252;59599894	80439d40b500bf425cdd64cbf81bda2c;b9ad4988226e223f2b9cfc3b9b523dfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703338/ERR2703338_2.fastq.gz	49849645;59153734	956eb1d707be4029fd9ba93a29cee062;e28b9e8a7bd1a1e8033cfdc8ad6c404c	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703338/X7304.BN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703338/X7304.BN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703338/X7304.BN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703338/X7304.BN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703338/X7304.BN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703338/X7304.BN_R2_sorted.fastq.gz	FASTQ;FASTQ	115661625	f1c0084c720aaf9d6baceb401e30555f	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703338	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703338	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703338	X7304.BN		Psoriasis associated skin microbiome		2018-07-16
